case_id,family_id,domain,split,pattern,review_status,reviewer,decision,notes
clp-5c7a7cacd7fe43d96914,networks_tcp_reassembly,networks,holdout,temporary_constraint_expired,pending,,,
clp-24c75955dd880cd224ad,networks_tcp_reassembly,networks,holdout,goal_current,pending,,,
clp-e5747ff5f11aac0d1084,networks_tcp_reassembly,networks,holdout,goal_superseded,pending,,,
clp-21d575c72e4b66644c22,networks_tcp_reassembly,networks,holdout,insufficient_evidence,pending,,,
clp-55c078d82c55876d467a,networks_tcp_reassembly,networks,holdout,long_history_return,pending,,,
clp-4cc90069beb1590b5979,networks_tcp_reassembly,networks,holdout,irrelevant_invariance,pending,,,
clp-e20b3fc9d8b455f49893,networks_tcp_reassembly,networks,holdout,scope_invariance,pending,,,
clp-550ce47c3b63ddbbad55,networks_tcp_reassembly,networks,holdout,future_invariance,pending,,,
clp-fa1a58e9ea265e91f3e3,networks_tcp_reassembly,networks,holdout,source_retraction,pending,,,
clp-9676369bc42a6f5f3f66,networks_tcp_reassembly,networks,holdout,unknown_assistance_success,pending,,,
clp-1fe8ab0efda213a04db5,networks_tcp_reassembly,networks,holdout,explanation_ineffective,pending,,,
clp-e5e908cd2a9160aca258,networks_tcp_reassembly,networks,holdout,environment_failure,pending,,,
clp-b8587f423efe20c1b4f2,networks_tcp_reassembly,networks,holdout,team_artifact,pending,,,
clp-28f6c883b2605ad77ca6,networks_tcp_reassembly,networks,holdout,current_input_override,pending,,,
clp-69751a8b869ed1d276ef,networks_tcp_reassembly,networks,holdout,unjustified_correct_result,pending,,,
clp-4875930e389f41bed9b8,networks_window_throughput,networks,development,assisted_success,pending,,,
clp-a85356113f9528c19547,networks_window_throughput,networks,development,independent_once,pending,,,
clp-7e0b3763eaa66f1bf2eb,networks_window_throughput,networks,development,repeated_original,pending,,,
clp-e9f8d86935a3d485efe7,networks_window_throughput,networks,development,novel_transfer_once,pending,,,
clp-746380446cf68b444bed,networks_window_throughput,networks,development,gap_unresolved,pending,,,
clp-bb96ace7cd0c9f39f59a,networks_window_throughput,networks,development,gap_followup_success,pending,,,
clp-64fb0196d327c372cfc8,networks_window_throughput,networks,development,temporary_constraint_active,pending,,,
clp-9616da36a4d859512c18,networks_window_throughput,networks,development,temporary_constraint_expired,pending,,,
clp-81057395219948c4f66e,networks_window_throughput,networks,development,goal_current,pending,,,
clp-0939371003f21eb91ca7,networks_window_throughput,networks,development,goal_superseded,pending,,,
clp-55cdce66ed6f78e4c34f,networks_window_throughput,networks,development,insufficient_evidence,pending,,,
clp-ddf32be49ad683e88f12,networks_window_throughput,networks,development,long_history_return,pending,,,
clp-109b9401ce515f35ba91,networks_window_throughput,networks,development,irrelevant_invariance,pending,,,
clp-55fa463f1d0d5cb2ef89,networks_window_throughput,networks,development,scope_invariance,pending,,,
clp-4b22cd2ba110e4edfdcd,networks_window_throughput,networks,development,future_invariance,pending,,,
clp-4a5635dd875ef4a1b616,networks_window_throughput,networks,development,source_retraction,pending,,,
clp-b238c6c05de2af65e29d,networks_window_throughput,networks,development,unknown_assistance_success,pending,,,
clp-f69f703981d50e8a8021,networks_window_throughput,networks,development,explanation_ineffective,pending,,,
clp-27711e0949308f72f9b6,networks_window_throughput,networks,development,environment_failure,pending,,,
clp-c6b4ce44eb4b102c9db9,networks_window_throughput,networks,development,team_artifact,pending,,,
clp-e00d30edc959827726d3,networks_window_throughput,networks,development,current_input_override,pending,,,
clp-9f154f780524c2dde1b8,networks_window_throughput,networks,development,unjustified_correct_result,pending,,,
clp-a45c4a05570f21533dbe,programming_binary_packet_validation,programming,development,assisted_success,pending,,,
clp-1d0815eb4d0dc28be8df,programming_binary_packet_validation,programming,development,independent_once,pending,,,
clp-44cfe70d1dadef1fe248,programming_binary_packet_validation,programming,development,repeated_original,pending,,,
clp-09d72f7c6e40dbc7de51,programming_binary_packet_validation,programming,development,novel_transfer_once,pending,,,
clp-bc3791b70bee7874eb07,programming_binary_packet_validation,programming,development,gap_unresolved,pending,,,
clp-1e30d1476a66e0108753,programming_binary_packet_validation,programming,development,gap_followup_success,pending,,,
clp-0e7263d37b362f9fc884,programming_binary_packet_validation,programming,development,temporary_constraint_active,pending,,,
clp-5958ea4c30531cb6719a,programming_binary_packet_validation,programming,development,temporary_constraint_expired,pending,,,
clp-20dd8e8846c8eb607f50,programming_binary_packet_validation,programming,development,goal_current,pending,,,
clp-3727821481d589cf45fa,programming_binary_packet_validation,programming,development,goal_superseded,pending,,,
clp-4632ab0155a2c847b692,programming_binary_packet_validation,programming,development,insufficient_evidence,pending,,,
clp-6151776ceb63ae30de4e,programming_binary_packet_validation,programming,development,long_history_return,pending,,,
clp-730c57228cadd88a6316,programming_binary_packet_validation,programming,development,irrelevant_invariance,pending,,,
clp-98022e60fa21a1bf65bc,programming_binary_packet_validation,programming,development,scope_invariance,pending,,,
clp-36da8996e136b7cb15b1,programming_binary_packet_validation,programming,development,future_invariance,pending,,,
clp-7ff1812f052a211ab5cc,programming_binary_packet_validation,programming,development,source_retraction,pending,,,
clp-7e2412f4b8bd2d7d8bc8,programming_binary_packet_validation,programming,development,unknown_assistance_success,pending,,,
clp-20c7216808a43333dfc3,programming_binary_packet_validation,programming,development,explanation_ineffective,pending,,,
clp-2f5a2a98bcd794e6d02f,programming_binary_packet_validation,programming,development,environment_failure,pending,,,
clp-4254f097f33e8880c714,programming_binary_packet_validation,programming,development,team_artifact,pending,,,
clp-03bf944d675905f3cc05,programming_binary_packet_validation,programming,development,current_input_override,pending,,,
clp-1df998f78b3d8f2178b2,programming_binary_packet_validation,programming,development,unjustified_correct_result,pending,,,
clp-c8602a419ba46d9168f2,programming_csv_validation,programming,development,assisted_success,pending,,,
clp-f69a86066eef154a1b9b,programming_csv_validation,programming,development,independent_once,pending,,,
clp-67649118445f5fbfc90d,programming_csv_validation,programming,development,repeated_original,pending,,,
clp-3f95689208f0b2563777,programming_csv_validation,programming,development,novel_transfer_once,pending,,,
clp-c8f3f9134e54b281ddad,programming_csv_validation,programming,development,gap_unresolved,pending,,,
clp-82830ca8931c3b7c693b,programming_csv_validation,programming,development,gap_followup_success,pending,,,
clp-50fef14a3157f271ae27,programming_csv_validation,programming,development,temporary_constraint_active,pending,,,
clp-46b21994033bb3932786,programming_csv_validation,programming,development,temporary_constraint_expired,pending,,,
clp-18ca81593f1fda719668,programming_csv_validation,programming,development,goal_current,pending,,,
clp-59476b61bd3a3066721f,programming_csv_validation,programming,development,goal_superseded,pending,,,
clp-8828c359b04b29163abb,programming_csv_validation,programming,development,insufficient_evidence,pending,,,
clp-7c20466b538593a56cb5,programming_csv_validation,programming,development,long_history_return,pending,,,
clp-5d42509a40bd6db115d9,programming_csv_validation,programming,development,irrelevant_invariance,pending,,,
clp-68582b441c38935864c9,programming_csv_validation,programming,development,scope_invariance,pending,,,
clp-4e676957dc419268987f,programming_csv_validation,programming,development,future_invariance,pending,,,
clp-e5e86c087cf763684516,programming_csv_validation,programming,development,source_retraction,pending,,,
clp-be4e8731daca1a3e6b1e,programming_csv_validation,programming,development,unknown_assistance_success,pending,,,
clp-b5fec626a66802c3e2d8,programming_csv_validation,programming,development,explanation_ineffective,pending,,,
clp-c0b57365eae07ed9fb73,programming_csv_validation,programming,development,environment_failure,pending,,,
clp-1ff318e5aafb25fd9a0c,programming_csv_validation,programming,development,team_artifact,pending,,,
clp-120f7f58e75e6b29cca4,programming_csv_validation,programming,development,current_input_override,pending,,,
clp-53a1f90b408949a78327,programming_csv_validation,programming,development,unjustified_correct_result,pending,,,
clp-6475c2ddab047724cb7e,programming_default_argument_lifetime,programming,holdout,assisted_success,pending,,,
clp-150d079f5c1fe439d4a8,programming_default_argument_lifetime,programming,holdout,independent_once,pending,,,
clp-afaaf283adb99c2b240a,programming_default_argument_lifetime,programming,holdout,repeated_original,pending,,,
clp-bb50f031fbbc54387a83,programming_default_argument_lifetime,programming,holdout,novel_transfer_once,pending,,,
clp-b5f5498fa9a67cfb3993,programming_default_argument_lifetime,programming,holdout,gap_unresolved,pending,,,
clp-96d0c239e4451c3137c5,programming_default_argument_lifetime,programming,holdout,gap_followup_success,pending,,,
clp-cff5ac849dfe5c1f76f7,programming_default_argument_lifetime,programming,holdout,temporary_constraint_active,pending,,,
clp-c42422ac8fb30a1b017a,programming_default_argument_lifetime,programming,holdout,temporary_constraint_expired,pending,,,
clp-88ee9758d62815fb837d,programming_default_argument_lifetime,programming,holdout,goal_current,pending,,,
clp-5921cf0a450c71f9533d,programming_default_argument_lifetime,programming,holdout,goal_superseded,pending,,,
clp-e1dabb2a50a35ec16083,programming_default_argument_lifetime,programming,holdout,insufficient_evidence,pending,,,
clp-1fd1ac4f6ad870d5cefa,programming_default_argument_lifetime,programming,holdout,long_history_return,pending,,,
clp-34f2a59a82a43c314f70,programming_default_argument_lifetime,programming,holdout,irrelevant_invariance,pending,,,
clp-b4dfbba5e5583990afec,programming_default_argument_lifetime,programming,holdout,scope_invariance,pending,,,
clp-1e44949d983b36aec9f5,programming_default_argument_lifetime,programming,holdout,future_invariance,pending,,,
clp-95618db99ee6cc880993,programming_default_argument_lifetime,programming,holdout,source_retraction,pending,,,
clp-e8522c9243d5fddf3fe5,programming_default_argument_lifetime,programming,holdout,unknown_assistance_success,pending,,,
clp-2aba7fd89de16f3a769d,programming_default_argument_lifetime,programming,holdout,explanation_ineffective,pending,,,
clp-47199825d0d08580a501,programming_default_argument_lifetime,programming,holdout,environment_failure,pending,,,
clp-884626d748897168de58,programming_default_argument_lifetime,programming,holdout,team_artifact,pending,,,
clp-f827578414952980c2ef,programming_default_argument_lifetime,programming,holdout,current_input_override,pending,,,
clp-c2c5c557750e9442b6b6,programming_default_argument_lifetime,programming,holdout,unjustified_correct_result,pending,,,
clp-c7dcdfabaef7f50e68e2,programming_finally_control_flow,programming,development,assisted_success,pending,,,
clp-afe4c7f71777f0e6c0bd,programming_finally_control_flow,programming,development,independent_once,pending,,,
clp-52d492192d95fcdf48aa,programming_finally_control_flow,programming,development,repeated_original,pending,,,
clp-960819c6f9334dc0a8ca,programming_finally_control_flow,programming,development,novel_transfer_once,pending,,,
clp-cfbd6f364e445b73b453,programming_finally_control_flow,programming,development,gap_unresolved,pending,,,
clp-0b76c848954f78a3e731,programming_finally_control_flow,programming,development,gap_followup_success,pending,,,
clp-4113d5691832ed8f8f6c,programming_finally_control_flow,programming,development,temporary_constraint_active,pending,,,
clp-611066199dcb5824887f,programming_finally_control_flow,programming,development,temporary_constraint_expired,pending,,,
clp-69459037d76998908b4a,programming_finally_control_flow,programming,development,goal_current,pending,,,
clp-2a7775ee6f5ea295046a,programming_finally_control_flow,programming,development,goal_superseded,pending,,,
clp-7f6ce09bf23d16087fa3,programming_finally_control_flow,programming,development,insufficient_evidence,pending,,,
clp-fd1050b9998dd37f3fc4,programming_finally_control_flow,programming,development,long_history_return,pending,,,
clp-78873281f49fb234e500,programming_finally_control_flow,programming,development,irrelevant_invariance,pending,,,
clp-ef06ffb9ac300656970c,programming_finally_control_flow,programming,development,scope_invariance,pending,,,
clp-c5c92e50dc1400272123,programming_finally_control_flow,programming,development,future_invariance,pending,,,
clp-9c9743e7cbb9bd9fce59,programming_finally_control_flow,programming,development,source_retraction,pending,,,
clp-5fd3bc875df5ffa832b6,programming_finally_control_flow,programming,development,unknown_assistance_success,pending,,,
clp-236f46ace236d610e8d4,programming_finally_control_flow,programming,development,explanation_ineffective,pending,,,
clp-d17d0074c90a3cf9cb94,programming_finally_control_flow,programming,development,environment_failure,pending,,,
clp-6edb7a8418baec094001,programming_finally_control_flow,programming,development,team_artifact,pending,,,
clp-9e88f5ab196df891d926,programming_finally_control_flow,programming,development,current_input_override,pending,,,
clp-457affd056a957347132,programming_finally_control_flow,programming,development,unjustified_correct_result,pending,,,
clp-e9474af748cb5ccc0375,programming_reference_ownership,programming,development,assisted_success,pending,,,
clp-4986180f6c0fe665d0d3,programming_reference_ownership,programming,development,independent_once,pending,,,
clp-7fb5668281d3bbfb3653,programming_reference_ownership,programming,development,repeated_original,pending,,,
clp-7262535022404fffe4e3,programming_reference_ownership,programming,development,novel_transfer_once,pending,,,
clp-c965e10e96020820875b,programming_reference_ownership,programming,development,gap_unresolved,pending,,,
clp-3e5088b34415a3934445,programming_reference_ownership,programming,development,gap_followup_success,pending,,,
clp-73a97fbf319b06502910,programming_reference_ownership,programming,development,temporary_constraint_active,pending,,,
clp-89b38da690dfa4d51616,programming_reference_ownership,programming,development,temporary_constraint_expired,pending,,,
clp-0c657fb9f3234b660aa7,programming_reference_ownership,programming,development,goal_current,pending,,,
clp-9b6e319704c208708ce7,programming_reference_ownership,programming,development,goal_superseded,pending,,,
clp-79cc8887d0dd892cc393,programming_reference_ownership,programming,development,insufficient_evidence,pending,,,
clp-9ffceb57be9d4c8f1700,programming_reference_ownership,programming,development,long_history_return,pending,,,
clp-604db21f377f1740aff1,programming_reference_ownership,programming,development,irrelevant_invariance,pending,,,
clp-413f38100034a9524b60,programming_reference_ownership,programming,development,scope_invariance,pending,,,
clp-1a1fca886ef6cdaac99b,programming_reference_ownership,programming,development,future_invariance,pending,,,
clp-4aed3abdbaba88cd76a2,programming_reference_ownership,programming,development,source_retraction,pending,,,
clp-a39181c8b79d5532addd,programming_reference_ownership,programming,development,unknown_assistance_success,pending,,,
clp-9d0609a066bf1e9c242d,programming_reference_ownership,programming,development,explanation_ineffective,pending,,,
clp-265c34c3c7e3d5cf0efb,programming_reference_ownership,programming,development,environment_failure,pending,,,
clp-8a48346ca1199a5df444,programming_reference_ownership,programming,development,team_artifact,pending,,,
clp-2417f96a55fd00b0f79a,programming_reference_ownership,programming,development,current_input_override,pending,,,
clp-cf2880231a861fa581e0,programming_reference_ownership,programming,development,unjustified_correct_result,pending,,,
clp-860b4dd10c16fa11fed7,programming_short_circuit_validation,programming,development,assisted_success,pending,,,
clp-207a42201e8722515359,programming_short_circuit_validation,programming,development,independent_once,pending,,,
clp-5f7130f44c71b1fe6736,programming_short_circuit_validation,programming,development,repeated_original,pending,,,
clp-6493c09a700d2a775dc5,programming_short_circuit_validation,programming,development,novel_transfer_once,pending,,,
clp-b1658fc38864a3b205d3,programming_short_circuit_validation,programming,development,gap_unresolved,pending,,,
clp-ab87aa9a7375c31a38de,programming_short_circuit_validation,programming,development,gap_followup_success,pending,,,
clp-3152bd4324ae37cf9e9b,programming_short_circuit_validation,programming,development,temporary_constraint_active,pending,,,
clp-dd243814cc169ed31516,programming_short_circuit_validation,programming,development,temporary_constraint_expired,pending,,,
clp-0ffd77c29f6a1ca608e2,programming_short_circuit_validation,programming,development,goal_current,pending,,,
clp-0527b8aa04d5de1a8eb3,programming_short_circuit_validation,programming,development,goal_superseded,pending,,,
clp-a6aba8cd5fb60253b72d,programming_short_circuit_validation,programming,development,insufficient_evidence,pending,,,
clp-f0197f32503c38eb1b95,programming_short_circuit_validation,programming,development,long_history_return,pending,,,
clp-91982dd5e9438010fff1,programming_short_circuit_validation,programming,development,irrelevant_invariance,pending,,,
clp-3f72b3c0f446ff88caf5,programming_short_circuit_validation,programming,development,scope_invariance,pending,,,
clp-c4a28356d7b6bec3cf73,programming_short_circuit_validation,programming,development,future_invariance,pending,,,
clp-200673b21573534faac3,programming_short_circuit_validation,programming,development,source_retraction,pending,,,
clp-55ca771eddd047ee5307,programming_short_circuit_validation,programming,development,unknown_assistance_success,pending,,,
clp-ca926d4855c171858f5b,programming_short_circuit_validation,programming,development,explanation_ineffective,pending,,,
clp-4f283749fcf8cef5a9bf,programming_short_circuit_validation,programming,development,environment_failure,pending,,,
clp-3c516dd40c7205452674,programming_short_circuit_validation,programming,development,team_artifact,pending,,,
clp-75d16bc92079edef940c,programming_short_circuit_validation,programming,development,current_input_override,pending,,,
clp-640730fc60128e3ee4d5,programming_short_circuit_validation,programming,development,unjustified_correct_result,pending,,,
clp-2abf948066270a0c8ba6,programming_signed_division,programming,validation,assisted_success,pending,,,
clp-69714467860cccc5299f,programming_signed_division,programming,validation,independent_once,pending,,,
clp-1a87178c0b51a954ea45,programming_signed_division,programming,validation,repeated_original,pending,,,
clp-f0d201a49693d1f98c90,programming_signed_division,programming,validation,novel_transfer_once,pending,,,
clp-20e5e3135b9e944131af,programming_signed_division,programming,validation,gap_unresolved,pending,,,
clp-7a651094bed2a0f3401e,programming_signed_division,programming,validation,gap_followup_success,pending,,,
clp-9c1fbab21f1b476c7c90,programming_signed_division,programming,validation,temporary_constraint_active,pending,,,
clp-6a39ef89510a55e017f9,programming_signed_division,programming,validation,temporary_constraint_expired,pending,,,
clp-b0246ae03fc2af5bfa39,programming_signed_division,programming,validation,goal_current,pending,,,
clp-ada1a5c5ffbb4f83b21c,programming_signed_division,programming,validation,goal_superseded,pending,,,
clp-dc169029a97e99e6b795,programming_signed_division,programming,validation,insufficient_evidence,pending,,,
clp-5937ad2cbdca1815c327,programming_signed_division,programming,validation,long_history_return,pending,,,
clp-added9b41ca720dcd457,programming_signed_division,programming,validation,irrelevant_invariance,pending,,,
clp-678f564ca33bce15b22f,programming_signed_division,programming,validation,scope_invariance,pending,,,
clp-2e8b635eaff54d539964,programming_signed_division,programming,validation,future_invariance,pending,,,
clp-a256bf5af729c4ae8bce,programming_signed_division,programming,validation,source_retraction,pending,,,
clp-39b08bfb94b110d59c96,programming_signed_division,programming,validation,unknown_assistance_success,pending,,,
clp-ad4807b7a19ad64d988f,programming_signed_division,programming,validation,explanation_ineffective,pending,,,
clp-8875e97f434fbdd0b0fa,programming_signed_division,programming,validation,environment_failure,pending,,,
clp-20ac3f390bc06047ed63,programming_signed_division,programming,validation,team_artifact,pending,,,
clp-326ae189ec8bf2a8b51b,programming_signed_division,programming,validation,current_input_override,pending,,,
clp-3774b31bc8f8472244cb,programming_signed_division,programming,validation,unjustified_correct_result,pending,,,
clp-6b74930f27aaebeddd4f,programming_unicode_boundaries,programming,holdout,assisted_success,pending,,,
clp-3ad905b4b07b9cf1d373,programming_unicode_boundaries,programming,holdout,independent_once,pending,,,
clp-f4759dbcf96a11b672ed,programming_unicode_boundaries,programming,holdout,repeated_original,pending,,,
clp-d3eb04c75c8b60234803,programming_unicode_boundaries,programming,holdout,novel_transfer_once,pending,,,
clp-423ea92d0499c0b318bd,programming_unicode_boundaries,programming,holdout,gap_unresolved,pending,,,
clp-36245206bfd4daea1f7d,programming_unicode_boundaries,programming,holdout,gap_followup_success,pending,,,
clp-9b7b39ba317bf1d6cda9,programming_unicode_boundaries,programming,holdout,temporary_constraint_active,pending,,,
clp-9d557bdbe4dfacd8b6ac,programming_unicode_boundaries,programming,holdout,temporary_constraint_expired,pending,,,
clp-8691a4f959241bec91f6,programming_unicode_boundaries,programming,holdout,goal_current,pending,,,
clp-1f578367c203447745f9,programming_unicode_boundaries,programming,holdout,goal_superseded,pending,,,
clp-c36b3dc5712315264d32,programming_unicode_boundaries,programming,holdout,insufficient_evidence,pending,,,
clp-cbcd6ed3b2da06f32c96,programming_unicode_boundaries,programming,holdout,long_history_return,pending,,,
clp-fc381a68c1fabae93581,programming_unicode_boundaries,programming,holdout,irrelevant_invariance,pending,,,
clp-cb0d6beecf3c3f48e238,programming_unicode_boundaries,programming,holdout,scope_invariance,pending,,,
clp-40064094f1139f631e65,programming_unicode_boundaries,programming,holdout,future_invariance,pending,,,
clp-3b66bcdbe9ecffc16adb,programming_unicode_boundaries,programming,holdout,source_retraction,pending,,,
clp-40480c74d3d5780438e1,programming_unicode_boundaries,programming,holdout,unknown_assistance_success,pending,,,
clp-ebca1b726ce42e6ff5b8,programming_unicode_boundaries,programming,holdout,explanation_ineffective,pending,,,
clp-1cae49b8d7701e59f653,programming_unicode_boundaries,programming,holdout,environment_failure,pending,,,
clp-7655a3e727cb2da1e36a,programming_unicode_boundaries,programming,holdout,team_artifact,pending,,,
clp-8e030216f4f62ac2e12f,programming_unicode_boundaries,programming,holdout,current_input_override,pending,,,
clp-15e48260b9ce8c487979,programming_unicode_boundaries,programming,holdout,unjustified_correct_result,pending,,,
clp-cc02b364fdc10d51a45b,systems_cache_recency,systems,development,assisted_success,pending,,,
clp-fdab6fff2873438823e9,systems_cache_recency,systems,development,independent_once,pending,,,
clp-53a5b3044c83ec222a3f,systems_cache_recency,systems,development,repeated_original,pending,,,
clp-dc113df3959e293ce741,systems_cache_recency,systems,development,novel_transfer_once,pending,,,
clp-f3266a2e21119a7d18f5,systems_cache_recency,systems,development,gap_unresolved,pending,,,
clp-ace96cc4a30092cd439b,systems_cache_recency,systems,development,gap_followup_success,pending,,,
clp-bcd771499d5048f0d898,systems_cache_recency,systems,development,temporary_constraint_active,pending,,,
clp-fecf85cd8560045527b8,systems_cache_recency,systems,development,temporary_constraint_expired,pending,,,
clp-d83bb9fb948e2e0b51d7,systems_cache_recency,systems,development,goal_current,pending,,,
clp-00eb7c59481d7a20f18e,systems_cache_recency,systems,development,goal_superseded,pending,,,
clp-51353bccff6afc5adcef,systems_cache_recency,systems,development,insufficient_evidence,pending,,,
clp-3377518f32625dd75a90,systems_cache_recency,systems,development,long_history_return,pending,,,
clp-8d263f926e21a5d97e90,systems_cache_recency,systems,development,irrelevant_invariance,pending,,,
clp-19720b973785ded61f63,systems_cache_recency,systems,development,scope_invariance,pending,,,
clp-b444529d5a80cb80c611,systems_cache_recency,systems,development,future_invariance,pending,,,
clp-5c563b170b3668550c05,systems_cache_recency,systems,development,source_retraction,pending,,,
clp-c5df7b1a9675def1f316,systems_cache_recency,systems,development,unknown_assistance_success,pending,,,
clp-5e5824756267b5e0c8e8,systems_cache_recency,systems,development,explanation_ineffective,pending,,,
clp-34d4834f261c2a061b76,systems_cache_recency,systems,development,environment_failure,pending,,,
clp-0521325495b3f1a3da64,systems_cache_recency,systems,development,team_artifact,pending,,,
clp-dfa482d4c6824fc9d39b,systems_cache_recency,systems,development,current_input_override,pending,,,
clp-7b9348b005a2cf33d444,systems_cache_recency,systems,development,unjustified_correct_result,pending,,,
clp-875c8403b1be5a76f414,systems_disk_accounting,systems,holdout,assisted_success,pending,,,
clp-bb6ce85b9ef174dbe366,systems_disk_accounting,systems,holdout,independent_once,pending,,,
clp-698f3d857453a043828a,systems_disk_accounting,systems,holdout,repeated_original,pending,,,
clp-f4688e0e70995d632271,systems_disk_accounting,systems,holdout,novel_transfer_once,pending,,,
clp-eda8ac6d56f370993c76,systems_disk_accounting,systems,holdout,gap_unresolved,pending,,,
clp-5c65e6e76eaff270548a,systems_disk_accounting,systems,holdout,gap_followup_success,pending,,,
clp-4621aaceaa05d37c36ff,systems_disk_accounting,systems,holdout,temporary_constraint_active,pending,,,
clp-3d787b293e2189f1279a,systems_disk_accounting,systems,holdout,temporary_constraint_expired,pending,,,
clp-196388579cd28dbd0655,systems_disk_accounting,systems,holdout,goal_current,pending,,,
clp-fe27259e588352b5b8f7,systems_disk_accounting,systems,holdout,goal_superseded,pending,,,
clp-95bea0d8a21608d1cde6,systems_disk_accounting,systems,holdout,insufficient_evidence,pending,,,
clp-d8050edb08e10a877a5b,systems_disk_accounting,systems,holdout,long_history_return,pending,,,
clp-ba41f775a38801428706,systems_disk_accounting,systems,holdout,irrelevant_invariance,pending,,,
clp-5668420c30aa6d15d8f0,systems_disk_accounting,systems,holdout,scope_invariance,pending,,,
clp-e4c42a5e0376b4b30094,systems_disk_accounting,systems,holdout,future_invariance,pending,,,
clp-55e6b4a6387413be1ea2,systems_disk_accounting,systems,holdout,source_retraction,pending,,,
clp-a69b9dea9c75eafe4e20,systems_disk_accounting,systems,holdout,unknown_assistance_success,pending,,,
clp-186e9880ba5c451e50ef,systems_disk_accounting,systems,holdout,explanation_ineffective,pending,,,
clp-73f47b3f96087b000543,systems_disk_accounting,systems,holdout,environment_failure,pending,,,
clp-5e7c49fd175573581248,systems_disk_accounting,systems,holdout,team_artifact,pending,,,
clp-07d0a26ee8221a69a7e3,systems_disk_accounting,systems,holdout,current_input_override,pending,,,
clp-f48c0831400ae897ea30,systems_disk_accounting,systems,holdout,unjustified_correct_result,pending,,,
clp-b4ce80d71ed8c1b5cc39,systems_raid_incident,systems,development,assisted_success,pending,,,
clp-e94f7f6058e048c1299d,systems_raid_incident,systems,development,independent_once,pending,,,
clp-f53426d4a61ebfec9795,systems_raid_incident,systems,development,repeated_original,pending,,,
clp-6d08f13598828778b3e2,systems_raid_incident,systems,development,novel_transfer_once,pending,,,
clp-829d96bcd5da3f939e32,systems_raid_incident,systems,development,gap_unresolved,pending,,,
clp-73157c2c06c729db7479,systems_raid_incident,systems,development,gap_followup_success,pending,,,
clp-ce0c9460a614d84e3960,systems_raid_incident,systems,development,temporary_constraint_active,pending,,,
clp-6042f7c17e7f181c653b,systems_raid_incident,systems,development,temporary_constraint_expired,pending,,,
clp-9f74207b653bfc7ffc20,systems_raid_incident,systems,development,goal_current,pending,,,
clp-5e1d26d7be026219f077,systems_raid_incident,systems,development,goal_superseded,pending,,,
clp-592e485ae0af70a87966,systems_raid_incident,systems,development,insufficient_evidence,pending,,,
clp-9e017dbd4d77dc80c9ef,systems_raid_incident,systems,development,long_history_return,pending,,,
clp-e9990a70b77e232ab68b,systems_raid_incident,systems,development,irrelevant_invariance,pending,,,
clp-f5bbd837ab9702c414c8,systems_raid_incident,systems,development,scope_invariance,pending,,,
clp-a8b5ebaba186ac7ae2e8,systems_raid_incident,systems,development,future_invariance,pending,,,
clp-239630e5d834be12c2a3,systems_raid_incident,systems,development,source_retraction,pending,,,
clp-63721997821458b6f083,systems_raid_incident,systems,development,unknown_assistance_success,pending,,,
clp-694fc8df20b7c156eed1,systems_raid_incident,systems,development,explanation_ineffective,pending,,,
clp-0324b22e65129adf8e41,systems_raid_incident,systems,development,environment_failure,pending,,,
clp-df0873665e597b881e11,systems_raid_incident,systems,development,team_artifact,pending,,,
clp-b14a617f7ce8cc3bf1df,systems_raid_incident,systems,development,current_input_override,pending,,,
clp-492c29cb7f041664209d,systems_raid_incident,systems,development,unjustified_correct_result,pending,,,
clp-066bb8a52b4deb9c5cbf,systems_resource_admission,systems,validation,assisted_success,pending,,,
clp-bfc3b263b17794cbf236,systems_resource_admission,systems,validation,independent_once,pending,,,
clp-29f59c20a5dda1970353,systems_resource_admission,systems,validation,repeated_original,pending,,,
clp-ca33abc34b28c0e1e745,systems_resource_admission,systems,validation,novel_transfer_once,pending,,,
clp-4855e57b4339136dd768,systems_resource_admission,systems,validation,gap_unresolved,pending,,,
clp-5ca9b676959318c3f875,systems_resource_admission,systems,validation,gap_followup_success,pending,,,
clp-fae04eec327b993961f3,systems_resource_admission,systems,validation,temporary_constraint_active,pending,,,
clp-a508223ab774301e8727,systems_resource_admission,systems,validation,temporary_constraint_expired,pending,,,
clp-a1e5c456dae422c8f720,systems_resource_admission,systems,validation,goal_current,pending,,,
clp-9bfcb7295408c04ec254,systems_resource_admission,systems,validation,goal_superseded,pending,,,
clp-be592d21acf808594876,systems_resource_admission,systems,validation,insufficient_evidence,pending,,,
clp-b334bdd7b98ddb84153b,systems_resource_admission,systems,validation,long_history_return,pending,,,
clp-e9c9d7293b9bce5decb2,systems_resource_admission,systems,validation,irrelevant_invariance,pending,,,
clp-d0489996a3151bed3129,systems_resource_admission,systems,validation,scope_invariance,pending,,,
clp-8c6632cbc6b97746fc9c,systems_resource_admission,systems,validation,future_invariance,pending,,,
clp-0e2281245d2f89d3647e,systems_resource_admission,systems,validation,source_retraction,pending,,,
clp-c4973e85b4fe528cfa9f,systems_resource_admission,systems,validation,unknown_assistance_success,pending,,,
clp-01931d77b89665268795,systems_resource_admission,systems,validation,explanation_ineffective,pending,,,
clp-c6231b41650192491ef6,systems_resource_admission,systems,validation,environment_failure,pending,,,
clp-90e9a19e43140120ae20,systems_resource_admission,systems,validation,team_artifact,pending,,,
clp-9cefe3ab375ead2f3930,systems_resource_admission,systems,validation,current_input_override,pending,,,
